,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
4179,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4180,1,1,2,1,2,0,1,1,2,2,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4181,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
4182,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,1,2
4183,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4184,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
4185,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,0,3,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4186,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,0
4187,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,0,1
4188,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4189,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,0,2,0
4190,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,0
4191,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,0
4192,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,2,2
4193,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0
4194,0,0,0,0,0,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4195,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,1,0,0,0,0,0,0
4196,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
4197,1,1,2,2,2,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,1,1
4198,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4199,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1,0,2,3,1,0,2,0,1,1,1,3,1,1,1,2,1,0,1,1,2
4200,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4201,1,1,1,1,0,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4202,1,1,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,1
4203,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,0,2,2
4204,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4205,1,1,2,0,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,1,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4206,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
4207,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,2,0,1,1,3,1,1,1,2,1,1,1,2,2
4208,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,1,1
4209,1,1,1,1,1,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
4210,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
4211,1,0,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
4212,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2,0,2,2,1,0,1,2,3,2,0,1,1,2,1,3,1,2,1,0,1,0,1
4213,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,0,1,3,0,0,1,2,3,1,0,0,1,1,1,1,0,0
4214,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,2,1,0,0,2,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
4215,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,2,1,1,1,0,0
4216,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4217,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,1
4218,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,3,1,0,1,2,0,1,1,2,2
4219,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4220,1,1,2,1,2,1,1,1,2,2,0,1,1,1,1,2,2,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4221,1,1,1,1,1,1,1,0,0,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2
4222,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4223,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4224,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4225,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4226,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,1
4227,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
4228,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,1,1,1
4229,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4230,1,1,2,2,2,0,0,1,2,2,1,1,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,0,0
4231,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4232,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,1
4233,1,1,1,1,1,1,1,1,0,1,0,2,0,1,0,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,0,1,1,1,1,1,0
4234,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,0,1,1,2
4235,0,0,0,1,0,1,0,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4236,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,0,2,1
4237,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4238,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4239,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0
4240,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4241,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4242,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,3,1,3,1,1,1,2,2
4243,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,0
4244,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4245,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
4246,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,2
4247,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4248,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,2
4249,1,1,1,2,1,0,1,1,2,2,1,2,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4250,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,1,1
4251,1,1,2,2,2,0,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4252,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,2,0
4253,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
4254,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1
4255,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,0,1,0,0
4256,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
4257,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,2,1,0,3,1,2,3,2,0,1,1,3,1,0,2,0,1,1,1,2,0
4258,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4259,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4260,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
4261,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
4262,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,0
4263,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,0,1,1,0,2,0
4264,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4265,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
4266,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,0,1,1,1
4267,1,1,1,2,0,1,1,1,2,2,1,2,2,1,0,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
4268,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4269,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,2
4270,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,0,0,1,1,3,1,0,1,2,0,0,1,1,1
4271,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,2
4272,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,0,1,0,3,1,2,3,0,1,1,1,0,1,0,1,2,0,1,1,2,2
4273,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,0,1
4274,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4275,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,0,1,1,1,1,0,0
4276,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
4277,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,1
4278,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
4279,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,0,0,1,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4280,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
4281,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4282,1,1,2,2,2,1,1,1,0,1,1,0,0,1,2,1,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,0,1,1,1
4283,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,1,0,1,0,1,1,2,1,1,1,2,1,1,1,0,0
4284,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
4285,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,0
4286,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4287,1,1,1,1,1,1,1,0,1,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,2
4288,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
4289,1,1,1,1,1,1,1,1,0,1,0,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,1,1
4290,1,1,2,2,2,0,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4291,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4292,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,1,2,2,0,0,1,0,2,0,0,1,1,2,1,1,1,2,1,1,0,2,0
4293,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0
4294,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,0,0
4295,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4296,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4297,1,1,1,1,0,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
4298,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
4299,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,2,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,1
4300,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,1,0
4301,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2
4302,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,2
4303,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
4304,1,1,1,1,1,1,1,1,2,2,1,1,2,1,0,0,1,1,0,3,1,2,3,2,0,1,0,1,1,0,1,2,0,1,1,2,0
4305,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,0,1
4306,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,0,0
4307,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
4308,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,3,1,2,3,0,1,1,1,1,1,3,2,3,1,1,1,0,0
4309,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
4310,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4311,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,2,0,0,1,0,3,1,1,1,2,1,0,1,1,1
4312,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
4313,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4314,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,0,1,1,2,1
4315,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4316,1,1,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4317,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
4318,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,0,1,0,1
4319,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,3,0,1,1,2,1,1,1,0,0
4320,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4321,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,1,0,1,0,1,1,2,1,1,1,2,1,1,1,2,0
4322,1,1,1,1,1,1,2,1,0,0,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
4323,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,1,1
4324,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,0,0
4325,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4326,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
4327,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,1,1,3,2,3,1,1,0,2,2
4328,1,1,1,1,1,1,1,1,0,1,0,2,1,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,1
4329,1,1,1,1,0,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,0,2,2
4330,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,0
4331,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4332,1,1,1,1,1,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
4333,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
4334,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
4335,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
4336,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,2,3,3,0,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4337,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,1
4338,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,1
4339,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
4340,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4341,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4342,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,1,1
4343,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4344,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4345,1,1,1,1,1,1,1,1,2,2,0,1,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
4346,1,1,1,0,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4347,1,1,2,1,2,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4348,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
4349,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
4350,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,0,0,1,0,2,0,0,1,1,2,1,1,1,2,1,1,1,2,0
4351,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,1,0,2,2
4352,1,1,2,1,2,1,1,1,2,2,1,2,2,1,0,1,0,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,2,0
4353,1,1,1,1,1,1,0,1,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
4354,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
4355,1,1,2,1,2,0,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,0,2,0
4356,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
